"Land_system_names","Land_use","lon","lat","Landform_sha","BIO9_Mean_Temperature_Driest_Quarter","BIO1_Annual_Mean_Temperature","BIO10_Mean_Temperature_Warmest_Quarter","BIO11_Mean_Temperature_Coldest_Quarter","BIO12_Annual_Precipitation","BIO13_Precipitation_Wettest_Month","BIO14_Precipitation_Driest_Month","BIO15_Precipitation_Seasonality","BIO16_Precipitation_Wettest_Quarter","BIO17_Precipitation_Driest_Quarter","BIO18_Precipitation_Warmest_Quarter","BIO19_Precipitation_Coldest_Quarter","BIO2_Mean_Diurnal_Range","BIO3_Isothermality","BIO4_Temperature_Seasonality","BIO5_Max_Temperature_Warmest_Month","BIO6_Min_Temperature_Coldest_Month","BIO7_Temperature_Annual_Range","BIO8_Mean_Temperature_Wettest_Quarter","Top_Rao","Cec_Rao","Clay_Rao","N_Rao","pH_Rao","Sand_Rao","Silt_Rao","Soc_Rao","Hyd_feat_Sha","TWI_Rao","C.hull","F.eDep","F.eRDC","F.rich","F.disp","F.div","F.eve","F.dist","F.nMST","F.rao","Sp.rich","intensity_bi","intensity_ord","intensity_bi_N","intensity_ord_N"
"medium-intensity forest",42,5042284,2946465,-0.104894137090859,-1.77015002538004,-1.66685593808883,-1.63764418139505,-1.52712909128968,0.968053848376158,1.38617255379139,0.600784174268436,0.982998536342497,1.33497805579988,0.544680109692884,1.96912164644462,0.334056228092533,-0.130036050336042,-0.159769257997018,0.131303800030864,-1.70067661384277,-1.4507329157424,0.0083275756298469,-0.300793313469377,1.43021198752446,0.729080637090624,0.0660067504083606,0.815270498486471,-0.990465956236675,1.83099179452966,0.595720525193377,0.151320525261001,-0.562524694324716,-0.0135295566868403,-1.4454145748898,2.04721066056359,1.36248415549355,-1.84109911929573,-2.44785975464109,1.52181736132072,-1.45473586920742,-0.313349191978174,1.29190034551616,-2.70522432831132,-2.41793886034851,"low","medium","1","3"
"low-intensity forest",41,5046284,2946465,-0.277945791705135,-1.91325812418983,-1.82683906973621,-1.81999962745105,-1.63918127526771,1.17375846314363,1.59951530048484,0.903977250076945,0.905459700212083,1.53536380554471,0.821851078161124,2.29435403650334,0.545419755133812,-0.0521679092605433,-0.0325659139388904,0.013682610857075,-1.87662956492238,-1.57140145658333,-0.0356899607752018,-0.427133597590923,1.20625727404706,1.7259360565799,2.20289906317906,1.94111508421972,-0.214615667402984,2.66952548444182,1.13485046789354,0.560143767260737,0.579729185927472,-0.0852409367239515,-0.746079732316357,0.88822894249721,0.907812978249445,-0.629671680285292,-0.222899531351667,-0.0550843021330306,-2.56299780426215,0.180632002391262,0.241686960801069,-0.380150738858554,-1.03808113533012,"low","low","0","2"
"low-intensity forest",41,5047284,2946465,-0.0143231263984915,-1.86623482912508,-1.77363197430234,-1.76389375610369,-1.60309004147968,1.19449828304526,1.61558293255804,0.945082143158094,0.887046649200959,1.55103184722314,0.856191323197986,2.32046630484062,0.570642401942181,-0.0521679092605433,-0.0248241602931809,0.0473376459263252,-1.8186589281896,-1.52885208139164,-0.0254420152229937,-0.388262086592915,1.17152134051925,1.04044711782399,1.54801682804104,1.84847130672559,-0.602658198893492,2.25565730027895,1.04607572371082,-0.684948064999791,1.03449772161622,0.871874800018538,-0.159487700634496,0.408722550155822,0.723226513660816,0.184200807394174,0.544424526510389,1.06551157926712,-0.997150077699868,0.753362104901154,-0.103754313480455,0.410935591487649,-1.0266453441135,"low","low","0","2"
"bare and rocks",90,5053284,2946465,1.02843998229094,-2.96984457987301,-2.83971609283117,-3.01662603121119,-2.29008505281984,1.46665799330473,1.88003829091,1.3640987305445,0.793730429284734,1.81076437832356,1.21903630984037,2.76803915679321,0.825728825923239,0.0411249482565303,0.448785189444342,-0.713099191965061,-3.01841828810938,-2.25866679265428,-0.467431687568182,-1.25618544719664,1.45362593754364,0.0177078517790842,0.673886522846946,0.618430713885754,-1.38668757003193,0.233754387855728,-1.21314878841382,-0.821066378648695,-0.324850076476859,-0.388844187232559,-1.6698074321659,-0.906612337091378,-0.228880958547046,-1.32792188654637,-2.21428634713552,-2.28337259920162,-0.987259541971197,-1.96656125338566,1.24388991131327,-1.96939234710868,0.294208504415856,"low","none","0","1"
"low-intensity forest",41,5062284,2946465,-0.253345795354506,-2.12704299130081,-2.19432619202015,-2.32178508045097,-1.79471551552907,1.14396743706916,1.52193486073388,1.05831992993779,0.752041725089918,1.45819455543607,0.879278832573059,2.16719601607389,0.587488207198431,0.0444570334858054,0.357590940849878,-0.499804943734006,-2.33127162810183,-1.77029137309415,-0.321651980315776,-0.774782752421219,1.73663093026149,1.67317172679361,0.131250143895172,2.32904332731526,-0.749170372918951,2.28246013300929,1.97686882948197,1.1661318966076,0.118294013533344,-0.128870185121625,0.443661699708902,1.03673652835254,0.596544523598511,-0.0213348119644899,-0.330619884209645,-0.384950369895546,-0.98657246207386,1.27400209521934,0.138826063557339,-0.148419925296807,-0.367228152641011,"low","low","0","2"
"medium-intensity forest",42,5064284,2946465,0.545000868282402,-1.47396132376148,-1.41174988510297,-1.42291726943266,-1.27308933069841,0.77424617868197,1.12310602991507,0.62695296375566,0.775831997188857,1.07246037529539,0.466928990703735,1.56706821630365,0.272070439041688,0.0444570334858054,0.0648382549446222,0.00342439678108395,-1.45779799019757,-1.22664354061438,-0.0186474771426162,-0.152025291166716,0.808718169604264,0.825811302090062,0.0940847961907823,0.662393911966873,-0.0523451061765308,-0.205676705128946,-0.714484707541452,1.2671666980076,1.07322890890335,0.767103259562656,-0.0417242088761802,0.912814118610225,0.736451959350806,-0.668978563729628,-0.575278694578874,-1.43198624203874,-1.6108690354924,0.314064607551614,0.762435116570836,-0.383449545626817,-0.0303071663654771,"low","medium","1","3"
"high-intensity forest",43,4928284,2945465,0.712584700585173,-0.415925946942416,-0.570922697580328,-0.615952058699346,-0.493777648241639,-0.307077750363991,-0.292894380390777,-0.176673808781121,-0.0132322928752294,-0.267549900019935,-0.270947873237054,-0.0927376380668201,-0.312277100968708,-0.535290780024776,-0.392524117841331,-0.127397177172509,-0.674526001000921,-0.412126025584961,-0.245731366518569,0.40705981544942,0.400941837219605,-0.443315660995511,-0.221693523830581,0.0152992339325801,-0.461574539540298,-0.71222132921887,-0.295149500767522,-0.0933212134518652,-0.114485247305421,-0.936353964916647,-0.675839817044488,-0.857211271958156,0.493814411445596,0.24347898870488,0.976788796759246,0.234406662875021,0.182109230276847,-0.736195398614921,0.0982190546074234,0.96826867615871,0.573726421575974,"high","high","1","4"
"medium-intensity forest",42,5021284,2945465,0.852989706108979,-1.95402256790538,-1.90973284437121,-1.92965007046323,-1.66990691588859,0.603541929690691,0.878873105165316,0.329519804831384,0.707702486913704,0.851364527248558,0.294501289848344,1.24898458834316,0.129886848494476,-0.342041816015829,-0.168864824429598,-0.110202853579006,-2.01875651843796,-1.53923436899131,-0.2689805437623,-0.50310208892931,0.613880120085795,-0.0804670958261876,-0.273164876408032,0.138032332567648,-0.96883144856762,0.933709934435429,0.36933268886543,0.152795933277693,-0.943171972040099,-1.2135929646639,-0.232500192540674,-0.633534301742748,-0.327004222667368,-0.180019995500805,-0.459728450415964,-1.85732850068827,0.112601707980572,-0.376372980919268,0.146662652888236,-0.55036077229792,-0.435949871539352,"low","medium","1","3"
"low-intensity forest",41,5046284,2945465,-0.313200413910963,-1.7150685129843,-1.58526927793154,-1.54356080267739,-1.48220596404478,1.06712827812676,1.47651828854959,0.783324032045359,0.89823338635853,1.41867586396044,0.709452884683476,2.10300730371592,0.461426610304685,-0.0521679092605433,-0.139544653056154,0.180400984067109,-1.60989650010913,-1.40946186908847,0.0630521769900468,-0.235610062541662,1.05860629614392,2.27934151229652,1.73620317131892,1.95385959380485,0.30405469983495,2.8670220173538,1.5662503188847,1.03022207418307,1.2286387140216,0.613688751878399,-0.280290949863844,1.78377093925407,1.18282774467972,-0.818377954850586,1.31291470322357,0.999147093319939,-1.51272847408115,1.15283945134704,0.441585104907915,1.04567532576253,-1.1979718474409,"low","low","0","2"
"forest/shrubs and bare mosaics",74,5047284,2945465,0.442440020869624,-2.18926867331966,-2.11670513689658,-2.14819734716029,-1.8374672441565,1.25580211620039,1.6770705968832,1.02026516990925,0.875280033894685,1.61302017563689,0.932830888854955,2.42475736684565,0.626223655183715,-0.0521679092605433,0.0625912805360456,-0.150421014320636,-2.19708236229499,-1.76244159662481,-0.15968009000734,-0.654516952752009,1.65465718054416,2.6458579096875,1.34325025735524,1.63512171775704,-0.107728373282553,2.30436935383584,1.18606645321096,0.304563968833648,0.661254743435657,0.0467911809004392,0.336784931897507,1.07797121703873,0.576399809411129,-0.518256177981365,0.147624401523979,-1.56691395703589,-1.90620270495404,0.884087484630155,0.125618805887966,0.146593724322164,-0.881311997597918,"low","none","0","1"
"forest/shrubs and bare mosaics",74,5052284,2945465,0.386244891156675,-2.63951639417307,-2.55948711929206,-2.68884556977706,-2.11615656829117,1.40007265037723,1.80322088178031,1.26396706045526,0.793295547370496,1.73916673602828,1.13534288247581,2.64186995848526,0.768638883661814,-0.0103482123689676,0.322950952036466,-0.508419866666248,-2.71186327160395,-2.07862712329594,-0.344682324946856,-1.0290911787076,0.912554454950818,0.249644286211445,0.370631315669599,0.458525346910936,-0.473156353514101,-0.1375682823358,-0.343407359008862,0.871587687238264,1.60778345328072,0.709426076171497,-1.12369594007031,0.335495402775566,0.918608716442423,-1.33786662960622,-1.55705918375377,1.25798616780463,0.239051491931347,-0.909386901587901,1.2998530114954,-1.85384324424675,-1.59787462236379,"low","none","0","1"
"high-intensity forest",43,4959284,2944465,0.763960284085963,0.265265194687384,-0.101651652666987,0.0467372765234852,-0.377356014154712,-0.509373354977832,-0.512078614236482,-0.393367536641725,-0.100565091304731,-0.504765013306243,-0.455774431644737,-0.32387945636051,-0.458466029837813,-0.0609468849185204,-0.715421008479236,0.746263810525851,1.183781251539e-06,-0.426511148281363,0.65055767020179,0.866187089721564,0.557903081405952,0.152538783075212,0.860069935844891,0.787915548604674,0.654739929338682,-0.604462450699905,0.695416447389264,-0.679275135209684,0.0864512413386403,0.0512486767414052,0.921137555085733,-0.361288231120072,0.0621288269022422,1.07101021807669,0.621490534202117,0.43912149844938,0.971638804507544,0.676230761941021,-0.0848281575277538,0.51200087088265,0.306106834798317,"high","high","1","4"
"shrub",80,5041284,2944465,0.466604958535223,-1.22705427630331,-1.35172668346989,-1.26756082096801,-1.31624610519148,0.865508714376856,1.26273117535838,0.473116974441512,0.978900633213329,1.22225561316402,0.431813230878214,1.79318995699748,0.246598503691764,-0.148792391265017,-0.343621683789256,0.351907913847843,-1.34358687059155,-1.26627617939179,0.189845652109451,-0.0443905686308656,1.34570896584194,1.25104040376249,0.885915529619526,0.376323363037322,0.997977774497701,0.691374681830542,-0.042784060168487,0.380990460072072,0.883414772223469,1.28204206266553,0.232064366294942,0.382252411945547,0.778222802910954,0.216849105992702,0.968096632144501,1.13901964971061,-0.170113123914989,0.419940575402541,-0.726078029949123,0.697687876927134,-0.901168788920916,"low","none","0","1"
"medium-intensity forest",42,5043284,2944465,0.250163708791064,-1.62630188871576,-1.74086587762504,-1.71721429095492,-1.58860034597469,0.942867998504521,1.34654724742814,0.594880451126336,0.946096220902427,1.29920522166513,0.544159973478384,1.91274698829193,0.335036292801735,-0.107608978900759,-0.125898856389166,0.100465835493786,-1.77745301892194,-1.50590311864142,-0.007036476166662,-0.355921418863553,0.970946219867516,0.294333731007186,0.875193861021874,1.59408688248492,-1.19870075059487,1.74274929669788,1.03476860579903,1.17730619012421,0.586032186085122,-0.876407840393348,-0.978733882445652,0.596599223123769,0.986827119364588,-0.881713298462755,-0.325069661030192,0.751899696586179,-2.28718850802713,-0.543224788970286,0.500622820701806,-0.50264178946865,-0.774271093441126,"low","medium","1","3"
"low-intensity forest",41,5044284,2944465,0.492034629343287,-1.98353889909207,-2.00466375510021,-2.0234189688091,-1.76296720867365,1.04530033844716,1.45723148442432,0.728195589458988,0.923675723815526,1.40422235680686,0.670229629805944,2.07968740327129,0.431827553357203,-0.078173562827425,-0.0186344279038393,-0.0704789157377673,-2.06291433721633,-1.68000147891094,-0.111514030772693,-0.568067460213829,0.964673240372988,1.1606705782784,1.45470386886992,1.12596792035285,-0.636315241103566,2.10691643009475,0.544236743428484,0.517245330611932,0.92878563908304,-0.81819628750528,-0.40629288684797,0.726265254891394,0.808429544936354,-0.346662565153219,-0.572965963826484,-1.49300902078704,-1.24643173131767,0.296249629601641,-0.390933603715472,-0.722580484731738,-1.05387036928189,"low","low","0","2"
"low-intensity forest",41,5046284,2944465,-1.04580860995375,-1.7156240774481,-1.59707744362736,-1.53773491084449,-1.48266418596065,1.00746053877413,1.40537134900909,0.717516290490151,0.889397137159915,1.35239114682409,0.650605139647809,1.99674646228591,0.416535803872583,-0.0521679092605433,-0.166808105681535,0.175630960855173,-1.60272154763985,-1.42328272683157,0.0934391591574396,-0.231573743115237,1.26239157752829,2.08462468201307,0.046292950992423,1.61390741564295,0.092740378966329,1.35886099547486,0.323746413673077,0.705108698090302,0.861622828814768,0.691869511554915,-0.318671212777015,2.13993466197892,1.51922961080894,-1.12018212503194,0.171608692337317,-0.101820577770913,-2.2511780441876,1.17991573546887,0.433304026948045,-0.0973580311629081,-1.32952676239626,"low","low","0","2"
"shrub",80,5059284,2944465,0.0504456034158211,-2.22007887732858,-2.2326382582368,-2.34511008962614,-1.85823223238085,1.15337103324159,1.51763071672831,1.05036226313524,0.726374479048648,1.46110872028408,0.899247668447645,2.17195423098249,0.60198704226316,0.0444570334858054,0.300358857043537,-0.42943918606927,-2.36509790151949,-1.81567332553176,-0.296267397250796,-0.790942885557157,1.25533464358151,1.0258820474923,-0.67706595961961,1.02658840074603,-0.848576768461072,1.45875709935882,1.36204819141872,0.68888415531073,0.902885493149135,-0.0957755399731508,0.784043947526901,0.332964820992782,1.47118257821785,1.50665363082698,-2.69058671571994,1.4065191883973,-1.08363029860833,1.90788937931726,0.696908433021734,-2.93676703336855,-2.39677807017197,"low","none","0","1"
"medium-intensity forest",42,5064284,2944465,-1.40775989081708,-1.28597346868291,-1.1300883140963,-1.07225078483327,-1.09497718799249,0.570901923926883,0.885376688357465,0.404410804981344,0.752126170950956,0.84963462615823,0.268296446839397,1.24656830174907,0.107672070435453,0.0444570334858054,-0.128392979630066,0.234030346544482,-1.12175311906793,-1.05937473202118,0.161807902401132,0.0909249702835822,0.0886364741339171,-0.0842392774427001,-0.434845873998332,1.75231517256741,1.53731622264979,0.557823116372073,1.30765294163197,-0.134923920269242,-0.449142547912685,-1.31275742573049,-1.75104063681096,0.778904905402561,1.20524622792356,-1.58666920294905,-1.26303158950819,1.31438572627348,-1.10369279610759,-1.26985973039494,1.67374438916795,-1.674120181141,-1.611440617369,"low","medium","1","3"
"high-intensity forest",43,4924284,2943465,0.771736326160473,-0.0535616907226564,-0.478399185223465,-0.522271214857575,-0.443236600986298,-0.378250767087154,-0.36380464069985,-0.221680056447715,-0.0357940950183138,-0.346797966626813,-0.322548815774582,-0.171907220060587,-0.360606611862404,-0.535290780024776,-0.505439934724856,-0.0513192838919905,-0.571832321437069,-0.36336528180041,-0.186986967395022,0.471964180433843,0.0797107895243453,-0.822964269843717,0.402428235178534,0.458714445178186,-1.39533567944621,0.406044965158583,0.912896673235346,-0.819789695413129,-1.24971146265186,-0.937170573112069,-0.281547569370332,0.654130094825964,0.791770787939546,0.236678745387195,1.09557223520772,0.62887795574957,0.802345732596807,0.67372422097899,-0.309815844499655,1.07180487235017,0.173441336186203,"high","high","1","4"
"high-intensity forest",43,4957284,2943465,0.753425797471176,0.340629912435479,0.0450685399437823,0.255294369482749,-0.298526410600649,-0.620086097876163,-0.634271245550541,-0.494348337381212,-0.085740075278957,-0.615973932568745,-0.546232309531083,-0.426290290618608,-0.566397539988506,-0.079670973916353,-0.844706764975922,0.920729899922605,0.187006209858242,-0.377654406782485,0.818439471329742,1.01068051149711,0.557644095218862,-0.225633454174971,0.419744706348415,1.67402175962537,1.44157041056653,-0.79878293570655,0.556300703014893,0.0130510540231391,-0.83629744441941,1.3100664453474,0.15371985197265,0.326905783769173,0.021204982307733,0.355857768617611,0.468403297829028,-0.00923764514607071,0.137669820978676,0.484552108940153,0.00629201140845916,0.533693926215733,0.489511900585416,"high","high","1","4"
"medium-intensity forest",42,5042284,2943465,0.434509938877916,-1.1024070370389,-1.18522279940776,-1.073253691328,-1.21372306941691,0.743009214374198,1.12074877569504,0.36618180473728,0.954719714561654,1.08562654569717,0.325129568453814,1.58659584449054,0.162385024359627,-0.148792391265017,-0.435146891587396,0.466883466058036,-1.15610185922825,-1.17758859138055,0.29759711423383,0.0902301322941971,1.00711164869665,-0.603294039108996,-1.20695063808081,-0.488841776118954,0.866853085063606,-0.930589998729104,-0.671823807623759,0.0515293227078906,1.0002237889964,1.66677770581937,0.247022401039118,1.12592024289591,0.81016552629392,-0.282245842150067,-0.501842963321901,0.774833346254138,-0.534690552353278,0.661864494208543,-0.0234037925987455,-0.840661347395121,-1.07956144432578,"low","medium","1","3"
